,Shops
0,"http://livingsocial.com
"
1,"http://poshmark.com
"
2,"http://store.yahoo.com/cgi-bin/clink?dragonballzcentral+eBT9Zm+index.html
"
3,"http://www.allposters.com
"
4,"http://www.amazon.com
"
5,"http://www.amazon.com/
"
6,"http://www.brownells.com
"
7,"http://www.cokesbury.com
"
8,"http://www.cpooutlets.com
"
9,"http://www.gamestop.com
"
10,"http://www.groupon.com
"
11,"http://www.kohls.com
"
12,"http://www.speedymags.com
"
13,"http://www.sportscollectibles.com
"
14,"http://www.walmart.com
"
15,"http://www.wayfair.com
"
16,"http://www.winechateau.com
"
17,"https://ironandresin.com/
"
18,"https://www.secondsale.com
"
19,"https://www.trouva.com/
"
