,Shops
0,"http://livingsocial.com
"
1,"http://my-bio-zen.com
"
2,"http://poshmark.com
"
3,"http://www.BarristerBooks.com
"
4,"http://www.allposters.com
"
5,"http://www.amazon.com
"
6,"http://www.amazon.com/
"
7,"http://www.americanbookwarehouse.com
"
8,"http://www.basspro.com/servlet/catalog.OnlineShopping?hvarAID=bizrate&cm_mmc=Shopzilla-_-Marketing+Link-_--1-_-default
"
9,"http://www.build.com
"
10,"http://www.christianbookbag.com
"
11,"http://www.deepdiscount.com
"
12,"http://www.freshnless.com
"
13,"http://www.homedepot.com
"
14,"http://www.macys.com
"
15,"http://www.pyramidcollection.com/
"
16,"http://www.respiratorycarestore.com/
"
17,"http://www.serengeticatalog.com/
"
18,"http://www.shindigz.com
"
19,"http://www.ssense.com
"
20,"http://www.stumpsparty.com
"
21,"http://www.walmart.com
"
22,"http://www.wayfair.com
"
23,"http://www.webstaurantstore.com
"
24,"http://www.zazzle.com
"
25,"http://www.zulily.com
"
26,"https://goop.com
"
27,"https://www.lightbulbs.com
"
28,"https://www.secondsale.com
"
29,"https://www.trouva.com/
"
