,Shops
0,"http://bluebath.com
"
1,"http://brittandjules.com
"
2,"http://livingsocial.com
"
3,"http://samsclub.com
"
4,"http://www.abt.com
"
5,"http://www.amazon.com
"
6,"http://www.amazon.com/
"
7,"http://www.build.com
"
8,"http://www.efaucets.com
"
9,"http://www.elitemetaltools.com
"
10,"http://www.faucetdirect.com?/source=bizrate
"
11,"http://www.groupon.com
"
12,"http://www.homeclick.com/default.asp?&tl=BIZRATE&mafid=4530
"
13,"http://www.homedepot.com
"
14,"http://www.houzz.com
"
15,"http://www.jcpenney.com/
"
16,"http://www.kohls.com
"
17,"http://www.qvc.com/
"
18,"http://www.sears.com/sr/entry.jsp?eid=2&sid=I0083000010000100286
"
19,"http://www.tscshops.com
"
20,"http://www.walmart.com
"
21,"http://www.wayfair.com
"
22,"http://www.webstaurantstore.com
"
23,"http://www.zoro.com
"
24,"http://www.zulily.com
"
25,"https://www.acitydiscount.com
"
26,"https://www.homedepot.com
"
27,"https://www.needdirect.com
"
28,"www..jencowholesale.com
"
