,Shops
0,"http://livingsocial.com
"
1,"http://www.Adorama.com
"
2,"http://www.SchoolOutfitters.com
"
3,"http://www.acoutlet.shop/
"
4,"http://www.amazon.com
"
5,"http://www.amazon.com/
"
6,"http://www.bambeco.com
"
7,"http://www.bhphotovideo.com/?BI=82
"
8,"http://www.bizchair.com
"
9,"http://www.boscovs.com/
"
10,"http://www.buybizsupplies.com
"
11,"http://www.emerchantoutlet.com
"
12,"http://www.factoryoutletstore.com
"
13,"http://www.haband.com
"
14,"http://www.halloweencostumesupplystore.com
"
15,"http://www.homedepot.com
"
16,"http://www.homegoodscenter.com
"
17,"http://www.houzz.com
"
18,"http://www.jcpenney.com/
"
19,"http://www.kohls.com
"
20,"http://www.macys.com
"
21,"http://www.officesupersavers.com
"
22,"http://www.qvc.com/
"
23,"http://www.shindigz.com
"
24,"http://www.stumpsparty.com
"
25,"http://www.tschome.com
"
26,"http://www.walmart.com
"
27,"http://www.wayfair.com
"
28,"http://www.whateverworks.com/
"
29,"https://www.fun.com
"
30,"https://www.homedepot.com
"
