,Shops
0,"http://buy.gazelle.com
"
1,"http://livingsocial.com
"
2,"http://poshmark.com
"
3,"http://samsclub.com
"
4,"http://www.Adorama.com
"
5,"http://www.abt.com
"
6,"http://www.amazon.com
"
7,"http://www.amazon.com/
"
8,"http://www.bhphotovideo.com/?BI=82
"
9,"http://www.boostmobile.com
"
10,"http://www.christianbookbag.com
"
11,"http://www.crutchfield.com/I-rbizc000/index.html
"
12,"http://www.devices-now.com
"
13,"http://www.emerchantoutlet.com
"
14,"http://www.gamestop.com
"
15,"http://www.groupon.com
"
16,"http://www.homedepot.com
"
17,"http://www.mobilecellmart.com
"
18,"http://www.officesupersavers.com
"
19,"http://www.onlinemegamall.com
"
20,"http://www.pinzoo.com
"
21,"http://www.qvc.com/
"
22,"http://www.sonicelectronix.com
"
23,"http://www.tschome.com
"
24,"http://www.valleyvet.com
"
25,"http://www.verizonwireless.com/
"
26,"http://www.walmart.com
"
27,"http://www.zoro.com
"
28,"http://www.zulily.com
"
29,"http://www1.us.dell.com/content/
"
30,"https://myrealmobile.com/
"
31,"https://uptradeit.com
"
32,"https://www.datavision.com
"
33,"https://www.dhgate.com/
"
34,"https://www.homedepot.com
"
35,"https://www.s-worldelectronics.com/
"
36,"www.crutchfield.com
"
