,Shops
0,"http://livingsocial.com
"
1,"http://samsclub.com
"
2,"http://www.abt.com
"
3,"http://www.amazon.com
"
4,"http://www.amazon.com/
"
5,"http://www.build.com
"
6,"http://www.groupon.com
"
7,"http://www.homedepot.com
"
8,"http://www.houzz.com
"
9,"http://www.jcpenney.com/
"
10,"http://www.katom.com
"
11,"http://www.kohls.com
"
12,"http://www.kotulas.com
"
13,"http://www.macys.com
"
14,"http://www.northerntool.com/
"
15,"http://www.qvc.com/
"
16,"http://www.shindigz.com
"
17,"http://www.stumpsparty.com
"
18,"http://www.walmart.com
"
19,"http://www.wayfair.com
"
20,"http://www.webstaurantstore.com
"
21,"http://www.zulily.com
"
22,"https://www.acitydiscount.com
"
23,"https://www.costway.com/
"
24,"https://www.hayneedle.com
"
25,"https://www.homedepot.com
"
26,"https://www.mileskimball.com
"
