,Shops
0,"http://livingsocial.com
"
1,"http://www.abt.com
"
2,"http://www.acoutlet.shop/
"
3,"http://www.amazon.com
"
4,"http://www.amazon.com/
"
5,"http://www.bluefly.com
"
6,"http://www.boscovs.com/
"
7,"http://www.faucetdirect.com?/source=bizrate
"
8,"http://www.homedepot.com
"
9,"http://www.houzz.com
"
10,"http://www.jcpenney.com/
"
11,"http://www.kohls.com
"
12,"http://www.lightingdirect.com
"
13,"http://www.macys.com
"
14,"http://www.qvc.com/
"
15,"http://www.tobox.com
"
16,"http://www.walmart.com
"
17,"http://www.wayfair.com
"
18,"http://www.zulily.com
"
19,"https://www.costway.com/
"
20,"https://www.hayneedle.com
"
21,"https://www.homedepot.com
"
22,"https://www.ruelala.com
"
