,Shops
0,"http://livingsocial.com
"
1,"http://poshmark.com
"
2,"http://samsclub.com
"
3,"http://www.Adorama.com
"
4,"http://www.BarristerBooks.com
"
5,"http://www.allposters.com
"
6,"http://www.amazon.com
"
7,"http://www.amazon.com/
"
8,"http://www.americanbookwarehouse.com
"
9,"http://www.bizchair.com
"
10,"http://www.deepdiscount.com
"
11,"http://www.emerchantoutlet.com
"
12,"http://www.homedepot.com
"
13,"http://www.officesupersavers.com
"
14,"http://www.sportscollectibles.com
"
15,"http://www.ssense.com
"
16,"http://www.walmart.com
"
17,"http://www.wayfair.com
"
18,"http://www.webstaurantstore.com
"
19,"http://www.zoro.com
"
20,"https://www.secondsale.com
"
21,"https://www.trouva.com/
"
