,Shops
0,"http://www.BarristerBooks.com
"
1,"http://www.allposters.com
"
2,"http://www.amazon.com
"
3,"http://www.amazon.com/
"
4,"http://www.americanbookwarehouse.com
"
5,"http://www.christianbookbag.com
"
6,"http://www.deepdiscount.com
"
7,"http://www.halloweencostumesupplystore.com
"
8,"http://www.houzz.com
"
9,"http://www.jcpenney.com/
"
10,"http://www.walmart.com
"
11,"http://www.wayfair.com
"
12,"https://www.orientaloutpost.com
"
13,"https://www.ruelala.com
"
14,"https://www.secondsale.com
"
