,Shops
0,"http://brittandjules.com
"
1,"http://holabirdsports.com
"
2,"http://poshmark.com
"
3,"http://soccer.epicsports.com
"
4,"http://www.SchoolOutfitters.com
"
5,"http://www.amazon.com
"
6,"http://www.amazon.com/
"
7,"http://www.beallsflorida.com
"
8,"http://www.bizchair.com
"
9,"http://www.homedepot.com
"
10,"http://www.jcpenney.com/
"
11,"http://www.kohls.com
"
12,"http://www.macys.com
"
13,"http://www.onlinemegamall.com
"
14,"http://www.sears.com/sr/entry.jsp?eid=2&sid=I0083000010000100286
"
15,"http://www.swimoutlet.com
"
16,"http://www.wayfair.com
"
17,"https://www.big5sportinggoods.com
"
18,"https://www.costway.com/
"
19,"https://www.hayneedle.com
"
20,"https://www.homedepot.com
"
