,Shops
0,"http://poshmark.com
"
1,"http://www.allposters.com
"
2,"http://www.amazon.com
"
3,"http://www.amazon.com/
"
4,"http://www.basspro.com/servlet/catalog.OnlineShopping?hvarAID=bizrate&cm_mmc=Shopzilla-_-Marketing+Link-_--1-_-default
"
5,"http://www.deepdiscount.com
"
6,"http://www.freshnless.com
"
7,"http://www.gliks.com
"
8,"http://www.musiciansfriend.com/srs7/src=3WBZ4DS/g=home/content/cb/index
"
9,"http://www.walmart.com
"
10,"http://www.zazzle.com
"
11,"https://www.trouva.com/
"
