,Shops
0,"http://poshmark.com
"
1,"http://shop.mlb.com/
"
2,"http://soccer.epicsports.com
"
3,"http://www.Fanatics.com
"
4,"http://www.amazon.com
"
5,"http://www.amazon.com/
"
6,"http://www.backcountry.com/index.html?CP=BizRateSurvey&SPC-BizRate&mv_pc=r111&GCID=C2000x023
"
7,"http://www.bizchair.com
"
8,"http://www.emerchantoutlet.com
"
9,"http://www.fansedge.com/
"
10,"http://www.jcpenney.com/
"
11,"http://www.kohls.com
"
12,"http://www.melissaanddoug.com
"
13,"http://www.mobilityequip.com/
"
14,"http://www.society6.com/
"
15,"http://www.ssense.com
"
16,"http://www.walmart.com
"
17,"http://www.wayfair.com
"
18,"https://www.fun.com
"
