,Shops
0,"http://amazonmicrousa.com
"
1,"http://livingsocial.com
"
2,"http://samsclub.com
"
3,"http://soccer.epicsports.com
"
4,"http://www.Adorama.com
"
5,"http://www.abt.com
"
6,"http://www.allposters.com
"
7,"http://www.amazon.com
"
8,"http://www.amazon.com/
"
9,"http://www.bhphotovideo.com/?BI=82
"
10,"http://www.bizchair.com
"
11,"http://www.build.com
"
12,"http://www.computerdealsdirect.com
"
13,"http://www.dell.com
"
14,"http://www.emerchantoutlet.com
"
15,"http://www.gamestop.com
"
16,"http://www.groupon.com
"
17,"http://www.homeclick.com/default.asp?&tl=BIZRATE&mafid=4530
"
18,"http://www.homedepot.com
"
19,"http://www.houzz.com
"
20,"http://www.hpshopping.com/cgi-bin/shopping/site_entrance.cgi?template_type=Home&aoid=9142
"
21,"http://www.jcpenney.com/
"
22,"http://www.kohls.com
"
23,"http://www.lenovo.com/think/us/en/
"
24,"http://www.macys.com
"
25,"http://www.microsoftstore.com/store/msusa/en_US/home
"
26,"http://www.newegg.com
"
27,"http://www.oceansmall.net
"
28,"http://www.officesupersavers.com
"
29,"http://www.onlinemegamall.com
"
30,"http://www.qvc.com/
"
31,"http://www.tschome.com
"
32,"http://www.underarmour.com
"
33,"http://www.verizonwireless.com/
"
34,"http://www.walmart.com
"
35,"http://www.wayfair.com
"
36,"http://www.wholesurgical.com/
"
37,"http://www.zulily.com
"
38,"http://www1.us.dell.com/content/
"
39,"https://renewgoo.com/
"
40,"https://www.backmarket.com
"
41,"https://www.datavision.com
"
42,"https://www.dhgate.com/
"
43,"https://www.hibbett.com/
"
44,"https://www.homedepot.com
"
45,"https://www.s-worldelectronics.com/
"
